,image,bookName,author,interpreter,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn
1524,https://i.idefix.com/cache/500x400-0/originals/0001964934001-1.jpg,Masumiyet İstasyonu,Deniz Zeyrek,,Sözcü Kitabevi,"32,0 TL",Masumiyet İstasyonu Kitap Açıklaması,"Deniz Zeyrek, okurları Doğu ekspresinin son durağına doğru bir yolculuğa çıkarıyor. Yazılarında çocukluk zamanlarının izini süren yazar, Doğru ekspresinin Kars'ta yaşayanlar için nasıl bir anlam ifade ettiğini anılarından yola çıkarak kaleme alıyor. Kars'ta büyüyen yazarın duygu yüklü yazılarından oluşan Masumiyet İstasyonu adlı kitabı keyifle okuyacağınıza inanıyoruz! Gelin, eserin içeriğine kısaca değinelim.
 
""Masumiyet İstasyonu"" adlı kitabı neden okumalısınız?
Otobiyografi türünde yazılan Masumiyet İstasyonu isimli eser, ""Doğu Ekspresi Çocuklarıyız Biz"" alt başlığıyla yayımlanıyor. Deniz Zeyrek, Doğu Ekspresi'nin çocuklarının; yani maddi imkânsızlıklar içinde mutlu olabilen, tozun toprağın içinde büyüyen, sınırsız hayal gücüne sahip çocukların hikâyesini anlatıyor. Kars'tan İstanbul'a ulaşması üç gün üç gece süren Doğu Ekspresi'nin aslında başka dünyalara açılan bir kapı olduğunu okurken TRT radyosundan yükselen Arkası Yarınların sesini duyabilir, öyküler arasında tanıdığınız isimlere rastlayabilirsiniz. İnsanın ufkunun daha önce görmediği, bilmediği yerlere dair edindiği her bilgiyle nasıl genişlediğini ve hayallerinin nasıl büyüdüğünü anlatan yazar; kelimeleriyle insanın ruhuna dokunuyor. Kimi zaman bir yatılı okul koğuşunun kimi zamansa kırk sene evvelki bir yılbaşı gecesinin anlatıldığı hikâyelerde nostalji, yoğun bir şekilde hissediliyor. Doğu Ekspresi'nin bir zamanlar tek ulaşım aracı olduğu günlere doğru çıkılan yolculukta Deniz Zeyrek'in çocukluk anıları okura eşlik ediyor. Ayrılık, özlem, hasret, umut gibi duygularla özdeşleşen bir trenle biriktirilen anılar... Deniz Zeyrek, Kars'ın dününü ve bugününü anlattığı eserinde 12 Eylül dönemine de değiniyor, hem sağ hem sol görüşlü yakınlarını anlatıyor. Şen kahkahalara özlem duyulan günlerde çocukluğun masumiyetini hissetmek istiyorsanız eğer, Masumiyet İstasyonu isimli eser tam da size göre!
 
Bunları biliyor muydunuz?
Deniz Zeyrek'in Masumiyet İstasyonu isimli kitabında yer alan çocukluk zamanlarına dair yazılarının daha önce Sözcü gazetesinde yayımlandığını biliyor muydunuz? Masumiyet İstasyonu, genellikle dış politika ve siyaset yazıları yazan Deniz Zeyrek'in çocukluğuna ışık tutar. Masumiyet İstasyonu, 2022 senesinde Sözcü Kitabevi aracılığıyla okurla buluşur. Şirin İnci editörlüğünde yayımlanan kitap, 128 sayfadan oluşur. ""Hayat Böyle Bir Şey: Herkesin Derdi Farklı"", ""Ekmeğin Kokusu Gibidir Ana Kokusu"", ""Hayallerin Başladığı Yerdir Haydarpaşa!"" ve ""Veresiye Defteri"" isimli bölümlerin yer aldığı eserde toplam kırk dört bölüm bulunur.
 
Bu kitabı sevenler için diğer önerilerimiz
Okuru geçmişe, masum çocukluk günlerine doğru bir yolculuğa çıkaran Deniz Zeyrek'in Masumiyet İstasyonu isimli kitabını okuduktan sonra biyografi-otobiyografi türünde okuma yapmaya devam etmek isterseniz Hasan Baran'ın Kazım Karabekir-Yetimler Babası isimli eseri ile İlber Ortaylı'ya ait Zaman Kaybolmaz isimli kitabı inceleyebilirsiniz.
 ",128,"13,5 x 21",2022,Türkçe,9786057368324
1525,https://i.idefix.com/cache/500x400-0/originals/0000000502931-1.jpg,Ömer Muhtar,Osman Arpaçukuru, Kolektif ,İlke Yayıncılık,"19,2 TL",Ömer Muhtar Kitap Açıklaması,"
Hakkında pek az kaynak bulunan bu cesur kahramanın hayatı ve işgal güçlerine karşı giriştiği mücadeleye dair bir çok ayrıntıyı bulabileceğiniz bir eser...(Tanıtım Yazısından)",173,,2011,Türkçe,9789757105589
1526,https://i.idefix.com/cache/500x400-0/originals/0000000480446-1.jpg,Osmanlı'dan Cumhuriyete Portre Denemeleri,Ahmed Güner Sayar,,Ötüken Neşriyat,"52,45 TL",Osmanlı'dan Cumhuriyete Portre Denemeleri Kitap Açıklaması,"
Bu kitapta portreleri çizilmeye çalışılan isimlerden çoğu Osmanlı'nın son demlerini yaşayıp Cumhuriyet'i idrak eden insanlara aittir. Ancak onların yetişmekte olan kuşakların malumu olmadığı da acı bir gerçektir. Dünden bugüne, Türk toplumunun ürettiği insan malzemesinin boyutlarının yeterince günışığına çekilememiş oluşu tarihimizin sürekliliğine mani bir vurdumduymazlık örneğidir. Bugün nice cevherli insanımızı nisyan bulutlarının arkasına terkettiğimiz bir hakikattır. İsimler çoğaltılabilir, tahliller derinleştirilebilirse bin yıldır bu topraklarda devam eden heyecanımızın, varlığımızın bekası için esaslı bir ivmeyi sağlayacağından şüphe edilmemelidir.(Tanıtım  Bülteninden)",287,,2014,Türkçe,9789754373417
1527,https://i.idefix.com/cache/500x400-0/originals/0000000494798-1.jpg,Görülmezi Gören Adam Jules Verne,Kirill Andreyev,Kesim Danışman,Etkin Yayınları,"47,0 TL",Görülmezi Gören Adam Jules Verne Kitap Açıklaması,"
Siz Onları Hiç Böyle Tanımadınız… Eserleri hemen hemen bütün dünya dillerine çevrilen, ama edebiyat tarihinin ömür boyu çocuk edebiyatına mahkûm ettiği bu ünlü kişi bir gezgin mi yoksa çalışma odasının karanlıklarında oturup bilimsel eserler yazan bir bilim insanı mıydı? Yazdıkları kadar biyografisi de sırlarla dolu olan Jules Verne, kendi geleceği hakkında bile hiçbir tahminde bulunmazken nasıl olmuştu da insanoğlunun yüz yıl sonra gerçekleştirdiği teknolojileri önceden hayal edip yazabilmişti? O, bilim ve teknolojiye yol gösteren bir peygamber miydi? Bilim ve teknolojide meydana gelecek gelişmeler sadece ona mı gözükmekteydi? O, ne bir peygamber ne de hayalciydi. O, mantık sınırlarının ötesindeki masal fantazyalarını değil, yaşadığı çağın bilimsel ve teknolojik verileri temelinde, olası gelişmeleri tasarlayarak eserlerinde cisimleştirmiştir. İlk bilimsel bilimkurgu yazarı olma unvanını kazanan Jules Verne'in eserlerinin günümüzde de önemini koruyor olması; eserlerinin merkezine insan emeğini ve yaratıcılığını yerleştirerek insanoğlunun hedeflerini ve özlemlerini ortaya koymasındandır. Zamanda ve uzayda yolculuk eden, okurunu kahramanlarının peşinden sürüklerken ülkeleri öğreten, coğrafya ve fen bilimlerini sevdiren, bilimi şiirsel bir dille anlatan, tüm insanlığın özgürlüğü için savaşan bir kahramanın fırtınalar içindeki kalbini ortaya koyan bu kitapta onun bir değil tam üç hayatı birden yaşama mutluluğunu yakaladığı görülecektir: Birincisi, gerçekte yaşadığı hayat, ikincisi, çağdaşlarının onu tasavvur ettiği hayat, üçüncüsü ise hep özlemini duyduğu ve eserlerinde somutlaşan hayat… Jules Verne'i hiç böyle tanımamıştınız… ÖNSÖZ Bedeninle ya da düşünde, bir kez yola çıkmayagör! Dönüşün yoktur artık. Ve sana göre ""gerçektir"" yaşadıkların… İçindesindir çünkü yolculuğun ve yolcu değil, yol olursun anlattıklarınla… Düşlediğin ya da gördüğün her şey, bir parçandır senin. Bir yerlerde, mutlak, değişik yüzleriyle çıkarlar ortaya. Bazen bir roman ya da öykü kahramanı, bazen bir filmin en güzel karesi, bazen de kötü bir anı olarak çıkar gider senden ve senin değildir artık onlar… Seni aşar, hattâ yok ederler bazen. Çünkü okuyan, izleyen ya da dinleyenlerin ""görmek isteği"" bir gerçek olmuştur anlattıkların. Herkesin her öyküden kendine çıkarttığı mutlak bir pay vardır. O payını alır, özdeşleşir onunla, parçası olur… İşte, yazarlar içinde en şanslı grup da, gezginlerdir. Çağdaşları, zor kabullenir gezgini. Çünkü herkesin içinde, ""çıkamadığı bir yolculuk"" vardır. Ondandır, hem beğenir, hem yererler gezgini. Jules Verne'de olduğu gibi… Onun sınırsız düşlerine yetişemeyenler, ona acımasızca saldırmış, ancak sonuç alamamışlardır. Evreni biçimlendirme-den, sonsuza kadar gidecek düşleri kim hapsedebilirdi ki… İşte, o hep var ve ister harita üstünde, ister gerçek olsun yazdıkları, gezginlerin öncüsü hep yaşayacak… Çünkü, gezginin gerçeği yok. O, evrenin gerçeğini anlatmakla yükümlü kişidir. Unutmadan söylemeliyim. Jules Verne'i tanımadan yola çıkmak bir eksiklikmiş… Ben bu kitapta onu buldum. Teşekkürler Ardıhan Korkmaz(Tanıtım Bülteninden)",318,,2010,Türkçe,9789756391068
1528,https://i.idefix.com/cache/500x400-0/originals/0001920153001-1.jpg,Lenin: Hayatı ve Eserleri,G.D. Obiçkin,Doğan Dülger,Dorlion Yayınevi,"23,95 TL",Lenin: Hayatı ve Eserleri Kitap Açıklaması,"
Vladimir İlyiç Ulyanov takma adıyla Lenin, 1870 yılında Volga kıyısındaki Simbirsk’te doğmuştur. İlerici kişiler olan anne ve babası altı çocuğuna da iyi bir eğitim vermiş ve hepsi de devrimci olmuştur. Küçük yaşlarda zorluklarla tanışan Lenin, daha 17 yaşındayken devrimci kavgaya atılmış ve girdiği hukuk fakültesinden aynı yıl atılarak Kazan Guberniya’sındaki Kokuşkino köyüne sürgün edilmiştir. Sürgünde geçen zamanını özellikle Rus yazarlarının kitaplarını okuyarak geçirirken Rusya’nın geleceği hakkında endişeleri de artmıştı. Bu sebeple bir yandan birçok makale ve önemli kitaplar yazarken bir yandan da parti programını hazırlamıştır. Sovyetler Birliği’nin kurucusu olan Lenin, 21 Ocak 1924 günü, Gorkiy’de beyin kanaması geçirerek hayata veda etmiştir.Bu kitap, Lenin’in kısa biyografisi olup derlenerek yazılmıştır. G. D. Obiçkin ile M. Y. Pankratova’nın; V. Grigoryan’ın hazırladıkları “Lenin” biyografileri; Henri Lefebvre’in “V. I. Lenin, Hayatı ve Eserleri”; G. D. Obiçkin başkanlığında bir kurulun “Lenin” ve J. Stalin’in “Leninizm’in İlkeleri” adlı yapıtlardan derlenmiştir. Aynı zamanda Lenin’in kendi yazılarına da başvurulmuştur.
 
(Tanıtım Bülteninden)
 
",80,"13,5 x 21",2021,Türkçe,9786254073618
1529,https://i.idefix.com/cache/500x400-0/originals/0001983380001-1.jpg,Mahir: On'ların Öyküsü,Turhan Feyizoğlu,,İzan Yayıncılık,"127,75 TL",Mahir: On'ların Öyküsü Kitap Açıklaması,"
                                Mahir: On'ların Öyküsü
                            ",693,"16,5 x 23",2022,Türkçe,9786257503549
1530,https://i.idefix.com/cache/500x400-0/originals/0001866933001-1.jpg,Hakkari'de Gazeteci Olmak,Hakan Taş,,Sokak Kitapları Yayınları,"31,9 TL",Hakkari'de Gazeteci Olmak Kitap Açıklaması,"
Bu kitapta yer verdiğim duygular 50 yıla sığdırdığım, gerçek yaşam hikayemdir.Hakkari’de 35 yıl boyunca gazetecilik yaptım.Zor bir bölgede, zorlu bir görevde çalışırken başımdan geçen abartısız gerçek yaşanmışlıklardır.Bu kitapta anı var, hüzün var, doğru diye bilinen yanlışlar var,Ülkemizin karanlık dönemden geçişi var.Doğu ve Güneydoğu’da bitmeyen gerginlik var.Gelecek nesillere ışık tutacak bir tarih var.Sizleri duygusallığın doruklarına çıkartacak çaresizlik var.Bu kitapta başka ne mi var?Sen varsın, ben varım, kalemim var, gözyaşlarım var, çaresizliğim var.Cebinde ölümü, sırtında mürekkebi taşıyan gündemin ve yaşamın hamalıyım.Ben kim miyim?Hakkari’de Gazeteciyim…
 
(Tanıtım Bülteninden)
 
",192,"13,5 x 21",2020,Türkçe,9786052874684
1531,https://i.idefix.com/cache/500x400-0/originals/0001996419001-1.jpg,Reşit Asım Baran Hayatı Sanatı - Türk Tiyatrosunda,Engin Keflioğlu,,Bilgeoğuz Yayınları,"63,0 TL",Reşit Asım Baran Hayatı Sanatı - Türk Tiyatrosunda Kitap Açıklaması,"
                                Reşit Asım Baran Hayatı, Sanatı-Tür, Clz
                            ",,,2022,Türkçe,9786257834926
1532,https://i.idefix.com/cache/500x400-0/originals/0000000520435-1.jpg,İtalyan Dilinin Babası Dante,Sedat Memili,Erdem Sabih Anılan,Etkin Yayınları,"38,0 TL",İtalyan Dilinin Babası Dante Kitap Açıklaması,"
Bugün yeryüzünde bilgi, birikim, deneyim ve yapıtları ile ölümsüzleşmiş birçok insan vardır. Kimi şair, kimi ozan, kimi filozof, kimi tanrı bilimci... Kimileri aşklarıyla ölümsüzleşmiştir, kimileri vatan hasretiyle. Istıraplarıyla bütünleşerek ölümsüzlüğe ulaşanların yanı sıra, ülkesinin bağımsızlığı için verdiği siyasal mücadeleyle ölümsüzleşenler vardır. Ama tüm bunları kendinde toplayan ender, belki de tek bir insan yaşamıştır yeryüzünde: Dante Alighieri. 30 Mayıs 1265 yılında, Floransa'nın kuytu bir sokağında doğan bu çocuk, gün gelecek İtalyan birliğinin ve İtalyan kültürünün onur duyacağı bir simge olacaktı. O, henüz kimsenin doruğuna ulaşamadığı bir aşkın da simgesi olacak, sözcüklerin peygamberi, bir ulus dilinin yaratıcısı, İtalyanca'nın babası olarak tanınacaktı. Cehennemin, aşkın eseri olduğuna inanan bu dahi için söylenmiş ne kadar söz varsa yetersizdir... Dante'yi hiç böyle tanımadınız..(Tanıtım Bülteninden)",237,,2010,Türkçe,9789756391198
1533,https://i.idefix.com/cache/500x400-0/originals/0000000509585-1.jpg,Evliya Çelebi Seyahatname'den Seçmeler,Yalçın Toker,,Toker Yayınları,"56,0 TL",Evliya Çelebi Seyahatname'den Seçmeler Kitap Açıklaması,"
Bu dizi Toker Yayınları'nın bir kültür hizmetidir. Öğretmenlerin, öğrencilerine güvenle tavsiye edebilecekleri kitaplardan oluşmaktadır. Kitapların özelliği, Türk şair ve ediplerinin hayatlarını, edebî kişiliklerini, eserlerin ve eserlerinden seçme örnekleri, açıklamaları ile birlikte en sade bir dille anlatmasıdır. (Arka Kapak)İnce Kapak: ",160,,2001,Türkçe,9789754451252
1534,https://i.idefix.com/cache/500x400-0/originals/0001759199001-1.jpg,Kaan Koryürek-Başlangıçtan Sonsuzluğa,Alexandra Koryürek,,Haberci,"9,75 TL",Kaan Koryürek-Başlangıçtan Sonsuzluğa Kitap Açıklaması,"
Kaan'ı ne kadar anlatmaya çalışsam da yetersiz kalacak. Onun eşsiz bir kişiliği vardı. Bu nedenle bildiğim ve şimdiye kadar öğrenebildiğim bütün iyi kelimeleri zihnimde dolandırıyorum, hafızamı zorluyorum. Bu kitap bittiğinde bile hâlâ bir şeyler eksik kalacak biliyorum, şairin ifade ettiği gibi kelimelerin kifayetsizliğine üzülüyorum.
Hayatımız boyunca birçok kişiyle tanışırız. Bazen onların kutsallığı bize dokunur, bazen bir kişinin bilgeliğine hayran kalırız. Ama bir kişide bu iki özelliği bir arada bulmak güçtür.
 
(Tanıtım Bülteninden)
 
Editör : Sevinç Bozdoğan
Kapak Tasarım : Aziz Enez
",,"13,5 x 19,5",2018,Türkçe,9786054707423
1535,https://i.idefix.com/cache/500x400-0/originals/0000000697374-1.jpg,Ezra Pound ve Dünyası,Peter Ackroyd," Ömer Şişman  ,",Edebi Şeyler,"79,2 TL",Ezra Pound ve Dünyası Kitap Açıklaması,"
Pound, reddedilmesi imkânsız poetik dehasıyla şiirsel biçimi ve dili yenilemiş; Eliot, Joyce ve Hemingway gibi pek çok büyük çağdaşını derinden etkilemiştir. Yaşamı boyunca edebiyat, görsel sanat, müzik, kimilerince çöküşünü hazırlasa da politika ve iktisat konularında yerleşik düşünceye meydan okumaktan geri durmamıştır.Yaşayan en saygın biyografi yazarlarından Peter Ackroyd, bu kitapta Ezra Pound'un sıra dışı yaşamına ve eserleriyle organik bağına eğiliyor. Ezra Pound ve Dünyası, ilk defa bu kitapta gün ışığına çıkan fotoğraflar dahil 111 görsel eşliğinde, yirminci yüzyılın en karmaşık karakterlerinden birinin ustaca çizilmiş portresi. Kitabın kapağında ise sanatçının özel izniyle Yüksel Arslan'ın Ezra Pound arture'ü yer alıyor.Şair anlaşmazlığa gereksinim duymaktadır ve karşısına çıkan her şey bir dizi yüzleşmeye dönüşmektedir kendisiyle, çağdaşlarıyla ve 'sistem'le.-Peter Ackroyd-(Tanıtım Bülteninden)",144,,2016,Türkçe,9786055185756
1536,https://i.idefix.com/cache/500x400-0/originals/0000000641445-1.jpg,Bir Osmanlı Askerinin Hatıratı,Temeşvarlı Osman Ağa,Orhan Sakin,Bilge Kültür Sanat,"31,5 TL",Bir Osmanlı Askerinin Hatıratı Kitap Açıklaması,"
Nefeslerimizi tuttuk beklemeye başladık. İçimizden ""İnşallah askerler duymaz"" diye dua ediyorduk. Ama öyle olmadı; çok geçmeden nöbetçi askerin sesini duyduk:""Kimdir o!"" Osman Ağa, 1670'lerin başlarında, günümüzde Romanya'nın batısında yer alan Temeşvar'da dünyaya geldi. Asker bir babanın çocuğu olması nedeniyle kale muhafız birliğinde görev aldı ve kısa zamanda yükselerek genç yaşta birlik zabitleri arasına katıldı. Daha on sekiz yaşında genç bir odabaşı iken 1688 senesinde Avusturyalılara esir düştü.Bu yıllar, İkinci Viyana Kuşatması'nın ardından gelişen ve 1699 senesine kadar sürecek olan Osmanlı tarihinin en fırtınalı dönemlerindendir.Esirlik günlerinin büyük kısmını Viyana'da geçiren Osman Ağa, oldukça maceralı bir kaçıştan sonra 1700 senesinde kurtularak memleketine dönebildi ve eski görevine iade edildi. Daha sonra vilayet tercümanlığı yaptı, Avusturyalılar ile yapılan sınır görüşmelerinde yer aldı.Avrupa'da da çok iyi tanınan ve birçok kez yayımlanan ""Osman Ağa'nın Hatıraları"", tarihî bir kaynak olmasının ötesinde, 17. yüzyıl insanlarının zihniyeti, yaşayışı, devletler ve toplumlar arası ilişkileri gibi tarih kitaplarında pek yer almayan insani bilgileri vermesi açısından çok sevilen ve incelenen eser olma özelliğindedir.(Tanıtım Bülteninden)",200,,2015,Türkçe,9786054921607
1537,https://i.idefix.com/cache/500x400-0/originals/0000000546762-1.jpg,Haçlılar Önünde Sultan Baybars,Ramazan Şeşen,Mustafa Karagüllüoğlu,Yeditepe Yayınevi,"27,0 TL",Haçlılar Önünde Sultan Baybars Kitap Açıklaması,"
İnce Kapak: ",152,,2013,Türkçe,9786055200152
1538,https://i.idefix.com/cache/500x400-0/originals/0001908877001-1.jpg,Meçhule Giden Yolcu,Defne Seidel,,Herdem Kitap,"30,4 TL",Meçhule Giden Yolcu Kitap Açıklaması,"
""O ana kadar hiçbir şey düşünemiyordum, sadece trenin kalkış sesine odaklanmıştım. Belki bir milyon defa Allah'ın adını anmışımdır. Bir milyon kere de Kerbela'ya yalvarmışımdır. Ayetler okuyorum, Kuran okuyorum, ""Allahım,"" diyorum, ""kendimi sana emanet ettim, dardayım."" Aklıma ne geldiyse söylüyorum, yalvarıyorum.Tren bu arada yavaş yavaş, tak tak diye hareket edip yol almaya başlıyor. Tık tık tık tık diye hızlanıyor. Bir beş dakika daha geçti, nihayet kapak açıldı. Arapça bağırıyorlar: “Huna polis, huna polis.“ Tak tak vuruyorlar bazanın kapağına. Hasan abi beni aklınca korkutuyor. Ama ben o olduğunu biliyorum, çünkü Türklerin dilinde Arapça aksanı tanıyorum hemen. Bu sefer Arapça ""Yallah yallah inzilo“ diye bağırmaya başlıyor. 'Yakaladık seni' anlamında.Kapağı açtı, bana baktı, dedi: “Ne olmuş sana, sen öldün mü?“ Su içindeyim, o kadar terlemişim ki, ""Bana bir bardak su ver,"" dedim. Getirdi, içtim, idrar ihtiyacım geldiği gibi kaybolmuştu. Fakat ter içindeyim, olduğum yerde tüm vücudum ter dökmüş. ""Hadi gözün aydın, Suriye topraklarındayız. Korkuya hacet kalmadı...""
Berlin Türkmen Cephesi‘nin en önde gelen isimlerinden biri olan Ganim Authman'ın etkileyici yaşam hikayesi, yine Berlinli olan yazar Defne Seidel'in usta kalemi ile, bir solukta okunacak bir biyografik romana dönüşmüş…
 
(Tanıtım Bülteninden)
 
",162,"13,5 x 21",2021,Türkçe,9786257245951
